date_id,date,year,quarter,month,month_name,month_short,year_month,day,day_of_week,day_name,is_weekend,is_month_start,fiscal_year
20240816,2024-08-16,2024,Q3,8,August,Aug,2024-08,16,5,Friday,False,False,2024
20240817,2024-08-17,2024,Q3,8,August,Aug,2024-08,17,6,Saturday,True,False,2024
20240818,2024-08-18,2024,Q3,8,August,Aug,2024-08,18,7,Sunday,True,False,2024
20240819,2024-08-19,2024,Q3,8,August,Aug,2024-08,19,1,Monday,False,False,2024
20240820,2024-08-20,2024,Q3,8,August,Aug,2024-08,20,2,Tuesday,False,False,2024
20240821,2024-08-21,2024,Q3,8,August,Aug,2024-08,21,3,Wednesday,False,False,2024
20240822,2024-08-22,2024,Q3,8,August,Aug,2024-08,22,4,Thursday,False,False,2024
20240823,2024-08-23,2024,Q3,8,August,Aug,2024-08,23,5,Friday,False,False,2024
20240824,2024-08-24,2024,Q3,8,August,Aug,2024-08,24,6,Saturday,True,False,2024
20240825,2024-08-25,2024,Q3,8,August,Aug,2024-08,25,7,Sunday,True,False,2024
20240826,2024-08-26,2024,Q3,8,August,Aug,2024-08,26,1,Monday,False,False,2024
20240827,2024-08-27,2024,Q3,8,August,Aug,2024-08,27,2,Tuesday,False,False,2024
20240828,2024-08-28,2024,Q3,8,August,Aug,2024-08,28,3,Wednesday,False,False,2024
20240829,2024-08-29,2024,Q3,8,August,Aug,2024-08,29,4,Thursday,False,False,2024
20240830,2024-08-30,2024,Q3,8,August,Aug,2024-08,30,5,Friday,False,False,2024
20240831,2024-08-31,2024,Q3,8,August,Aug,2024-08,31,6,Saturday,True,False,2024
20240901,2024-09-01,2024,Q3,9,September,Sep,2024-09,1,7,Sunday,True,True,2024
20240902,2024-09-02,2024,Q3,9,September,Sep,2024-09,2,1,Monday,False,False,2024
20240903,2024-09-03,2024,Q3,9,September,Sep,2024-09,3,2,Tuesday,False,False,2024
20240904,2024-09-04,2024,Q3,9,September,Sep,2024-09,4,3,Wednesday,False,False,2024
20240905,2024-09-05,2024,Q3,9,September,Sep,2024-09,5,4,Thursday,False,False,2024
20240906,2024-09-06,2024,Q3,9,September,Sep,2024-09,6,5,Friday,False,False,2024
20240907,2024-09-07,2024,Q3,9,September,Sep,2024-09,7,6,Saturday,True,False,2024
20240908,2024-09-08,2024,Q3,9,September,Sep,2024-09,8,7,Sunday,True,False,2024
20240909,2024-09-09,2024,Q3,9,September,Sep,2024-09,9,1,Monday,False,False,2024
20240910,2024-09-10,2024,Q3,9,September,Sep,2024-09,10,2,Tuesday,False,False,2024
20240911,2024-09-11,2024,Q3,9,September,Sep,2024-09,11,3,Wednesday,False,False,2024
20240912,2024-09-12,2024,Q3,9,September,Sep,2024-09,12,4,Thursday,False,False,2024
20240913,2024-09-13,2024,Q3,9,September,Sep,2024-09,13,5,Friday,False,False,2024
20240914,2024-09-14,2024,Q3,9,September,Sep,2024-09,14,6,Saturday,True,False,2024
20240915,2024-09-15,2024,Q3,9,September,Sep,2024-09,15,7,Sunday,True,False,2024
20240916,2024-09-16,2024,Q3,9,September,Sep,2024-09,16,1,Monday,False,False,2024
20240917,2024-09-17,2024,Q3,9,September,Sep,2024-09,17,2,Tuesday,False,False,2024
20240918,2024-09-18,2024,Q3,9,September,Sep,2024-09,18,3,Wednesday,False,False,2024
20240919,2024-09-19,2024,Q3,9,September,Sep,2024-09,19,4,Thursday,False,False,2024
20240920,2024-09-20,2024,Q3,9,September,Sep,2024-09,20,5,Friday,False,False,2024
20240921,2024-09-21,2024,Q3,9,September,Sep,2024-09,21,6,Saturday,True,False,2024
20240922,2024-09-22,2024,Q3,9,September,Sep,2024-09,22,7,Sunday,True,False,2024
20240923,2024-09-23,2024,Q3,9,September,Sep,2024-09,23,1,Monday,False,False,2024
20240924,2024-09-24,2024,Q3,9,September,Sep,2024-09,24,2,Tuesday,False,False,2024
20240925,2024-09-25,2024,Q3,9,September,Sep,2024-09,25,3,Wednesday,False,False,2024
20240926,2024-09-26,2024,Q3,9,September,Sep,2024-09,26,4,Thursday,False,False,2024
20240927,2024-09-27,2024,Q3,9,September,Sep,2024-09,27,5,Friday,False,False,2024
20240928,2024-09-28,2024,Q3,9,September,Sep,2024-09,28,6,Saturday,True,False,2024
20240929,2024-09-29,2024,Q3,9,September,Sep,2024-09,29,7,Sunday,True,False,2024
20240930,2024-09-30,2024,Q3,9,September,Sep,2024-09,30,1,Monday,False,False,2024
20241001,2024-10-01,2024,Q4,10,October,Oct,2024-10,1,2,Tuesday,False,True,2024
20241002,2024-10-02,2024,Q4,10,October,Oct,2024-10,2,3,Wednesday,False,False,2024
20241003,2024-10-03,2024,Q4,10,October,Oct,2024-10,3,4,Thursday,False,False,2024
20241004,2024-10-04,2024,Q4,10,October,Oct,2024-10,4,5,Friday,False,False,2024
20241005,2024-10-05,2024,Q4,10,October,Oct,2024-10,5,6,Saturday,True,False,2024
20241006,2024-10-06,2024,Q4,10,October,Oct,2024-10,6,7,Sunday,True,False,2024
20241007,2024-10-07,2024,Q4,10,October,Oct,2024-10,7,1,Monday,False,False,2024
20241008,2024-10-08,2024,Q4,10,October,Oct,2024-10,8,2,Tuesday,False,False,2024
20241009,2024-10-09,2024,Q4,10,October,Oct,2024-10,9,3,Wednesday,False,False,2024
20241010,2024-10-10,2024,Q4,10,October,Oct,2024-10,10,4,Thursday,False,False,2024
20241011,2024-10-11,2024,Q4,10,October,Oct,2024-10,11,5,Friday,False,False,2024
20241012,2024-10-12,2024,Q4,10,October,Oct,2024-10,12,6,Saturday,True,False,2024
20241013,2024-10-13,2024,Q4,10,October,Oct,2024-10,13,7,Sunday,True,False,2024
20241014,2024-10-14,2024,Q4,10,October,Oct,2024-10,14,1,Monday,False,False,2024
20241015,2024-10-15,2024,Q4,10,October,Oct,2024-10,15,2,Tuesday,False,False,2024
20241016,2024-10-16,2024,Q4,10,October,Oct,2024-10,16,3,Wednesday,False,False,2024
20241017,2024-10-17,2024,Q4,10,October,Oct,2024-10,17,4,Thursday,False,False,2024
20241018,2024-10-18,2024,Q4,10,October,Oct,2024-10,18,5,Friday,False,False,2024
20241019,2024-10-19,2024,Q4,10,October,Oct,2024-10,19,6,Saturday,True,False,2024
20241020,2024-10-20,2024,Q4,10,October,Oct,2024-10,20,7,Sunday,True,False,2024
20241021,2024-10-21,2024,Q4,10,October,Oct,2024-10,21,1,Monday,False,False,2024
20241022,2024-10-22,2024,Q4,10,October,Oct,2024-10,22,2,Tuesday,False,False,2024
20241023,2024-10-23,2024,Q4,10,October,Oct,2024-10,23,3,Wednesday,False,False,2024
20241024,2024-10-24,2024,Q4,10,October,Oct,2024-10,24,4,Thursday,False,False,2024
20241025,2024-10-25,2024,Q4,10,October,Oct,2024-10,25,5,Friday,False,False,2024
20241026,2024-10-26,2024,Q4,10,October,Oct,2024-10,26,6,Saturday,True,False,2024
20241027,2024-10-27,2024,Q4,10,October,Oct,2024-10,27,7,Sunday,True,False,2024
20241028,2024-10-28,2024,Q4,10,October,Oct,2024-10,28,1,Monday,False,False,2024
20241029,2024-10-29,2024,Q4,10,October,Oct,2024-10,29,2,Tuesday,False,False,2024
20241030,2024-10-30,2024,Q4,10,October,Oct,2024-10,30,3,Wednesday,False,False,2024
20241031,2024-10-31,2024,Q4,10,October,Oct,2024-10,31,4,Thursday,False,False,2024
20241101,2024-11-01,2024,Q4,11,November,Nov,2024-11,1,5,Friday,False,True,2024
20241102,2024-11-02,2024,Q4,11,November,Nov,2024-11,2,6,Saturday,True,False,2024
20241103,2024-11-03,2024,Q4,11,November,Nov,2024-11,3,7,Sunday,True,False,2024
20241104,2024-11-04,2024,Q4,11,November,Nov,2024-11,4,1,Monday,False,False,2024
20241105,2024-11-05,2024,Q4,11,November,Nov,2024-11,5,2,Tuesday,False,False,2024
20241106,2024-11-06,2024,Q4,11,November,Nov,2024-11,6,3,Wednesday,False,False,2024
20241107,2024-11-07,2024,Q4,11,November,Nov,2024-11,7,4,Thursday,False,False,2024
20241108,2024-11-08,2024,Q4,11,November,Nov,2024-11,8,5,Friday,False,False,2024
20241109,2024-11-09,2024,Q4,11,November,Nov,2024-11,9,6,Saturday,True,False,2024
20241110,2024-11-10,2024,Q4,11,November,Nov,2024-11,10,7,Sunday,True,False,2024
20241111,2024-11-11,2024,Q4,11,November,Nov,2024-11,11,1,Monday,False,False,2024
20241112,2024-11-12,2024,Q4,11,November,Nov,2024-11,12,2,Tuesday,False,False,2024
20241113,2024-11-13,2024,Q4,11,November,Nov,2024-11,13,3,Wednesday,False,False,2024
20241114,2024-11-14,2024,Q4,11,November,Nov,2024-11,14,4,Thursday,False,False,2024
20241115,2024-11-15,2024,Q4,11,November,Nov,2024-11,15,5,Friday,False,False,2024
20241116,2024-11-16,2024,Q4,11,November,Nov,2024-11,16,6,Saturday,True,False,2024
20241117,2024-11-17,2024,Q4,11,November,Nov,2024-11,17,7,Sunday,True,False,2024
20241118,2024-11-18,2024,Q4,11,November,Nov,2024-11,18,1,Monday,False,False,2024
20241119,2024-11-19,2024,Q4,11,November,Nov,2024-11,19,2,Tuesday,False,False,2024
20241120,2024-11-20,2024,Q4,11,November,Nov,2024-11,20,3,Wednesday,False,False,2024
20241121,2024-11-21,2024,Q4,11,November,Nov,2024-11,21,4,Thursday,False,False,2024
20241122,2024-11-22,2024,Q4,11,November,Nov,2024-11,22,5,Friday,False,False,2024
20241123,2024-11-23,2024,Q4,11,November,Nov,2024-11,23,6,Saturday,True,False,2024
20241124,2024-11-24,2024,Q4,11,November,Nov,2024-11,24,7,Sunday,True,False,2024
20241125,2024-11-25,2024,Q4,11,November,Nov,2024-11,25,1,Monday,False,False,2024
20241126,2024-11-26,2024,Q4,11,November,Nov,2024-11,26,2,Tuesday,False,False,2024
20241127,2024-11-27,2024,Q4,11,November,Nov,2024-11,27,3,Wednesday,False,False,2024
20241128,2024-11-28,2024,Q4,11,November,Nov,2024-11,28,4,Thursday,False,False,2024
20241129,2024-11-29,2024,Q4,11,November,Nov,2024-11,29,5,Friday,False,False,2024
20241130,2024-11-30,2024,Q4,11,November,Nov,2024-11,30,6,Saturday,True,False,2024
20241201,2024-12-01,2024,Q4,12,December,Dec,2024-12,1,7,Sunday,True,True,2024
20241202,2024-12-02,2024,Q4,12,December,Dec,2024-12,2,1,Monday,False,False,2024
20241203,2024-12-03,2024,Q4,12,December,Dec,2024-12,3,2,Tuesday,False,False,2024
20241204,2024-12-04,2024,Q4,12,December,Dec,2024-12,4,3,Wednesday,False,False,2024
20241205,2024-12-05,2024,Q4,12,December,Dec,2024-12,5,4,Thursday,False,False,2024
20241206,2024-12-06,2024,Q4,12,December,Dec,2024-12,6,5,Friday,False,False,2024
20241207,2024-12-07,2024,Q4,12,December,Dec,2024-12,7,6,Saturday,True,False,2024
20241208,2024-12-08,2024,Q4,12,December,Dec,2024-12,8,7,Sunday,True,False,2024
20241209,2024-12-09,2024,Q4,12,December,Dec,2024-12,9,1,Monday,False,False,2024
20241210,2024-12-10,2024,Q4,12,December,Dec,2024-12,10,2,Tuesday,False,False,2024
20241211,2024-12-11,2024,Q4,12,December,Dec,2024-12,11,3,Wednesday,False,False,2024
20241212,2024-12-12,2024,Q4,12,December,Dec,2024-12,12,4,Thursday,False,False,2024
20241213,2024-12-13,2024,Q4,12,December,Dec,2024-12,13,5,Friday,False,False,2024
20241214,2024-12-14,2024,Q4,12,December,Dec,2024-12,14,6,Saturday,True,False,2024
20241215,2024-12-15,2024,Q4,12,December,Dec,2024-12,15,7,Sunday,True,False,2024
20241216,2024-12-16,2024,Q4,12,December,Dec,2024-12,16,1,Monday,False,False,2024
20241217,2024-12-17,2024,Q4,12,December,Dec,2024-12,17,2,Tuesday,False,False,2024
20241218,2024-12-18,2024,Q4,12,December,Dec,2024-12,18,3,Wednesday,False,False,2024
20241219,2024-12-19,2024,Q4,12,December,Dec,2024-12,19,4,Thursday,False,False,2024
20241220,2024-12-20,2024,Q4,12,December,Dec,2024-12,20,5,Friday,False,False,2024
20241221,2024-12-21,2024,Q4,12,December,Dec,2024-12,21,6,Saturday,True,False,2024
20241222,2024-12-22,2024,Q4,12,December,Dec,2024-12,22,7,Sunday,True,False,2024
20241223,2024-12-23,2024,Q4,12,December,Dec,2024-12,23,1,Monday,False,False,2024
20241224,2024-12-24,2024,Q4,12,December,Dec,2024-12,24,2,Tuesday,False,False,2024
20241225,2024-12-25,2024,Q4,12,December,Dec,2024-12,25,3,Wednesday,False,False,2024
20241226,2024-12-26,2024,Q4,12,December,Dec,2024-12,26,4,Thursday,False,False,2024
20241227,2024-12-27,2024,Q4,12,December,Dec,2024-12,27,5,Friday,False,False,2024
20241228,2024-12-28,2024,Q4,12,December,Dec,2024-12,28,6,Saturday,True,False,2024
20241229,2024-12-29,2024,Q4,12,December,Dec,2024-12,29,7,Sunday,True,False,2024
20241230,2024-12-30,2024,Q4,12,December,Dec,2024-12,30,1,Monday,False,False,2024
20241231,2024-12-31,2024,Q4,12,December,Dec,2024-12,31,2,Tuesday,False,False,2024
20250101,2025-01-01,2025,Q1,1,January,Jan,2025-01,1,3,Wednesday,False,True,2025
20250102,2025-01-02,2025,Q1,1,January,Jan,2025-01,2,4,Thursday,False,False,2025
20250103,2025-01-03,2025,Q1,1,January,Jan,2025-01,3,5,Friday,False,False,2025
20250104,2025-01-04,2025,Q1,1,January,Jan,2025-01,4,6,Saturday,True,False,2025
20250105,2025-01-05,2025,Q1,1,January,Jan,2025-01,5,7,Sunday,True,False,2025
20250106,2025-01-06,2025,Q1,1,January,Jan,2025-01,6,1,Monday,False,False,2025
20250107,2025-01-07,2025,Q1,1,January,Jan,2025-01,7,2,Tuesday,False,False,2025
20250108,2025-01-08,2025,Q1,1,January,Jan,2025-01,8,3,Wednesday,False,False,2025
20250109,2025-01-09,2025,Q1,1,January,Jan,2025-01,9,4,Thursday,False,False,2025
20250110,2025-01-10,2025,Q1,1,January,Jan,2025-01,10,5,Friday,False,False,2025
20250111,2025-01-11,2025,Q1,1,January,Jan,2025-01,11,6,Saturday,True,False,2025
20250112,2025-01-12,2025,Q1,1,January,Jan,2025-01,12,7,Sunday,True,False,2025
20250113,2025-01-13,2025,Q1,1,January,Jan,2025-01,13,1,Monday,False,False,2025
20250114,2025-01-14,2025,Q1,1,January,Jan,2025-01,14,2,Tuesday,False,False,2025
20250115,2025-01-15,2025,Q1,1,January,Jan,2025-01,15,3,Wednesday,False,False,2025
20250116,2025-01-16,2025,Q1,1,January,Jan,2025-01,16,4,Thursday,False,False,2025
20250117,2025-01-17,2025,Q1,1,January,Jan,2025-01,17,5,Friday,False,False,2025
20250118,2025-01-18,2025,Q1,1,January,Jan,2025-01,18,6,Saturday,True,False,2025
20250119,2025-01-19,2025,Q1,1,January,Jan,2025-01,19,7,Sunday,True,False,2025
20250120,2025-01-20,2025,Q1,1,January,Jan,2025-01,20,1,Monday,False,False,2025
20250121,2025-01-21,2025,Q1,1,January,Jan,2025-01,21,2,Tuesday,False,False,2025
20250122,2025-01-22,2025,Q1,1,January,Jan,2025-01,22,3,Wednesday,False,False,2025
20250123,2025-01-23,2025,Q1,1,January,Jan,2025-01,23,4,Thursday,False,False,2025
20250124,2025-01-24,2025,Q1,1,January,Jan,2025-01,24,5,Friday,False,False,2025
20250125,2025-01-25,2025,Q1,1,January,Jan,2025-01,25,6,Saturday,True,False,2025
20250126,2025-01-26,2025,Q1,1,January,Jan,2025-01,26,7,Sunday,True,False,2025
20250127,2025-01-27,2025,Q1,1,January,Jan,2025-01,27,1,Monday,False,False,2025
20250128,2025-01-28,2025,Q1,1,January,Jan,2025-01,28,2,Tuesday,False,False,2025
20250129,2025-01-29,2025,Q1,1,January,Jan,2025-01,29,3,Wednesday,False,False,2025
20250130,2025-01-30,2025,Q1,1,January,Jan,2025-01,30,4,Thursday,False,False,2025
20250131,2025-01-31,2025,Q1,1,January,Jan,2025-01,31,5,Friday,False,False,2025
20250201,2025-02-01,2025,Q1,2,February,Feb,2025-02,1,6,Saturday,True,True,2025
20250202,2025-02-02,2025,Q1,2,February,Feb,2025-02,2,7,Sunday,True,False,2025
20250203,2025-02-03,2025,Q1,2,February,Feb,2025-02,3,1,Monday,False,False,2025
20250204,2025-02-04,2025,Q1,2,February,Feb,2025-02,4,2,Tuesday,False,False,2025
20250205,2025-02-05,2025,Q1,2,February,Feb,2025-02,5,3,Wednesday,False,False,2025
20250206,2025-02-06,2025,Q1,2,February,Feb,2025-02,6,4,Thursday,False,False,2025
20250207,2025-02-07,2025,Q1,2,February,Feb,2025-02,7,5,Friday,False,False,2025
20250208,2025-02-08,2025,Q1,2,February,Feb,2025-02,8,6,Saturday,True,False,2025
20250209,2025-02-09,2025,Q1,2,February,Feb,2025-02,9,7,Sunday,True,False,2025
20250210,2025-02-10,2025,Q1,2,February,Feb,2025-02,10,1,Monday,False,False,2025
20250211,2025-02-11,2025,Q1,2,February,Feb,2025-02,11,2,Tuesday,False,False,2025
20250212,2025-02-12,2025,Q1,2,February,Feb,2025-02,12,3,Wednesday,False,False,2025
20250213,2025-02-13,2025,Q1,2,February,Feb,2025-02,13,4,Thursday,False,False,2025
20250214,2025-02-14,2025,Q1,2,February,Feb,2025-02,14,5,Friday,False,False,2025
20250215,2025-02-15,2025,Q1,2,February,Feb,2025-02,15,6,Saturday,True,False,2025
20250216,2025-02-16,2025,Q1,2,February,Feb,2025-02,16,7,Sunday,True,False,2025
20250217,2025-02-17,2025,Q1,2,February,Feb,2025-02,17,1,Monday,False,False,2025
20250218,2025-02-18,2025,Q1,2,February,Feb,2025-02,18,2,Tuesday,False,False,2025
20250219,2025-02-19,2025,Q1,2,February,Feb,2025-02,19,3,Wednesday,False,False,2025
20250220,2025-02-20,2025,Q1,2,February,Feb,2025-02,20,4,Thursday,False,False,2025
20250221,2025-02-21,2025,Q1,2,February,Feb,2025-02,21,5,Friday,False,False,2025
20250222,2025-02-22,2025,Q1,2,February,Feb,2025-02,22,6,Saturday,True,False,2025
20250223,2025-02-23,2025,Q1,2,February,Feb,2025-02,23,7,Sunday,True,False,2025
20250224,2025-02-24,2025,Q1,2,February,Feb,2025-02,24,1,Monday,False,False,2025
20250225,2025-02-25,2025,Q1,2,February,Feb,2025-02,25,2,Tuesday,False,False,2025
20250226,2025-02-26,2025,Q1,2,February,Feb,2025-02,26,3,Wednesday,False,False,2025
20250227,2025-02-27,2025,Q1,2,February,Feb,2025-02,27,4,Thursday,False,False,2025
20250228,2025-02-28,2025,Q1,2,February,Feb,2025-02,28,5,Friday,False,False,2025
20250301,2025-03-01,2025,Q1,3,March,Mar,2025-03,1,6,Saturday,True,True,2025
20250302,2025-03-02,2025,Q1,3,March,Mar,2025-03,2,7,Sunday,True,False,2025
20250303,2025-03-03,2025,Q1,3,March,Mar,2025-03,3,1,Monday,False,False,2025
20250304,2025-03-04,2025,Q1,3,March,Mar,2025-03,4,2,Tuesday,False,False,2025
20250305,2025-03-05,2025,Q1,3,March,Mar,2025-03,5,3,Wednesday,False,False,2025
20250306,2025-03-06,2025,Q1,3,March,Mar,2025-03,6,4,Thursday,False,False,2025
20250307,2025-03-07,2025,Q1,3,March,Mar,2025-03,7,5,Friday,False,False,2025
20250308,2025-03-08,2025,Q1,3,March,Mar,2025-03,8,6,Saturday,True,False,2025
20250309,2025-03-09,2025,Q1,3,March,Mar,2025-03,9,7,Sunday,True,False,2025
20250310,2025-03-10,2025,Q1,3,March,Mar,2025-03,10,1,Monday,False,False,2025
20250311,2025-03-11,2025,Q1,3,March,Mar,2025-03,11,2,Tuesday,False,False,2025
20250312,2025-03-12,2025,Q1,3,March,Mar,2025-03,12,3,Wednesday,False,False,2025
20250313,2025-03-13,2025,Q1,3,March,Mar,2025-03,13,4,Thursday,False,False,2025
20250314,2025-03-14,2025,Q1,3,March,Mar,2025-03,14,5,Friday,False,False,2025
20250315,2025-03-15,2025,Q1,3,March,Mar,2025-03,15,6,Saturday,True,False,2025
20250316,2025-03-16,2025,Q1,3,March,Mar,2025-03,16,7,Sunday,True,False,2025
20250317,2025-03-17,2025,Q1,3,March,Mar,2025-03,17,1,Monday,False,False,2025
20250318,2025-03-18,2025,Q1,3,March,Mar,2025-03,18,2,Tuesday,False,False,2025
20250319,2025-03-19,2025,Q1,3,March,Mar,2025-03,19,3,Wednesday,False,False,2025
20250320,2025-03-20,2025,Q1,3,March,Mar,2025-03,20,4,Thursday,False,False,2025
20250321,2025-03-21,2025,Q1,3,March,Mar,2025-03,21,5,Friday,False,False,2025
20250322,2025-03-22,2025,Q1,3,March,Mar,2025-03,22,6,Saturday,True,False,2025
20250323,2025-03-23,2025,Q1,3,March,Mar,2025-03,23,7,Sunday,True,False,2025
20250324,2025-03-24,2025,Q1,3,March,Mar,2025-03,24,1,Monday,False,False,2025
20250325,2025-03-25,2025,Q1,3,March,Mar,2025-03,25,2,Tuesday,False,False,2025
20250326,2025-03-26,2025,Q1,3,March,Mar,2025-03,26,3,Wednesday,False,False,2025
20250327,2025-03-27,2025,Q1,3,March,Mar,2025-03,27,4,Thursday,False,False,2025
20250328,2025-03-28,2025,Q1,3,March,Mar,2025-03,28,5,Friday,False,False,2025
20250329,2025-03-29,2025,Q1,3,March,Mar,2025-03,29,6,Saturday,True,False,2025
20250330,2025-03-30,2025,Q1,3,March,Mar,2025-03,30,7,Sunday,True,False,2025
20250331,2025-03-31,2025,Q1,3,March,Mar,2025-03,31,1,Monday,False,False,2025
20250401,2025-04-01,2025,Q2,4,April,Apr,2025-04,1,2,Tuesday,False,True,2025
20250402,2025-04-02,2025,Q2,4,April,Apr,2025-04,2,3,Wednesday,False,False,2025
20250403,2025-04-03,2025,Q2,4,April,Apr,2025-04,3,4,Thursday,False,False,2025
20250404,2025-04-04,2025,Q2,4,April,Apr,2025-04,4,5,Friday,False,False,2025
20250405,2025-04-05,2025,Q2,4,April,Apr,2025-04,5,6,Saturday,True,False,2025
20250406,2025-04-06,2025,Q2,4,April,Apr,2025-04,6,7,Sunday,True,False,2025
20250407,2025-04-07,2025,Q2,4,April,Apr,2025-04,7,1,Monday,False,False,2025
20250408,2025-04-08,2025,Q2,4,April,Apr,2025-04,8,2,Tuesday,False,False,2025
20250409,2025-04-09,2025,Q2,4,April,Apr,2025-04,9,3,Wednesday,False,False,2025
20250410,2025-04-10,2025,Q2,4,April,Apr,2025-04,10,4,Thursday,False,False,2025
20250411,2025-04-11,2025,Q2,4,April,Apr,2025-04,11,5,Friday,False,False,2025
20250412,2025-04-12,2025,Q2,4,April,Apr,2025-04,12,6,Saturday,True,False,2025
20250413,2025-04-13,2025,Q2,4,April,Apr,2025-04,13,7,Sunday,True,False,2025
20250414,2025-04-14,2025,Q2,4,April,Apr,2025-04,14,1,Monday,False,False,2025
20250415,2025-04-15,2025,Q2,4,April,Apr,2025-04,15,2,Tuesday,False,False,2025
20250416,2025-04-16,2025,Q2,4,April,Apr,2025-04,16,3,Wednesday,False,False,2025
20250417,2025-04-17,2025,Q2,4,April,Apr,2025-04,17,4,Thursday,False,False,2025
20250418,2025-04-18,2025,Q2,4,April,Apr,2025-04,18,5,Friday,False,False,2025
20250419,2025-04-19,2025,Q2,4,April,Apr,2025-04,19,6,Saturday,True,False,2025
20250420,2025-04-20,2025,Q2,4,April,Apr,2025-04,20,7,Sunday,True,False,2025
20250421,2025-04-21,2025,Q2,4,April,Apr,2025-04,21,1,Monday,False,False,2025
20250422,2025-04-22,2025,Q2,4,April,Apr,2025-04,22,2,Tuesday,False,False,2025
20250423,2025-04-23,2025,Q2,4,April,Apr,2025-04,23,3,Wednesday,False,False,2025
20250424,2025-04-24,2025,Q2,4,April,Apr,2025-04,24,4,Thursday,False,False,2025
20250425,2025-04-25,2025,Q2,4,April,Apr,2025-04,25,5,Friday,False,False,2025
20250426,2025-04-26,2025,Q2,4,April,Apr,2025-04,26,6,Saturday,True,False,2025
20250427,2025-04-27,2025,Q2,4,April,Apr,2025-04,27,7,Sunday,True,False,2025
20250428,2025-04-28,2025,Q2,4,April,Apr,2025-04,28,1,Monday,False,False,2025
20250429,2025-04-29,2025,Q2,4,April,Apr,2025-04,29,2,Tuesday,False,False,2025
20250430,2025-04-30,2025,Q2,4,April,Apr,2025-04,30,3,Wednesday,False,False,2025
20250501,2025-05-01,2025,Q2,5,May,May,2025-05,1,4,Thursday,False,True,2025
20250502,2025-05-02,2025,Q2,5,May,May,2025-05,2,5,Friday,False,False,2025
20250503,2025-05-03,2025,Q2,5,May,May,2025-05,3,6,Saturday,True,False,2025
20250504,2025-05-04,2025,Q2,5,May,May,2025-05,4,7,Sunday,True,False,2025
20250505,2025-05-05,2025,Q2,5,May,May,2025-05,5,1,Monday,False,False,2025
20250506,2025-05-06,2025,Q2,5,May,May,2025-05,6,2,Tuesday,False,False,2025
20250507,2025-05-07,2025,Q2,5,May,May,2025-05,7,3,Wednesday,False,False,2025
20250508,2025-05-08,2025,Q2,5,May,May,2025-05,8,4,Thursday,False,False,2025
20250509,2025-05-09,2025,Q2,5,May,May,2025-05,9,5,Friday,False,False,2025
20250510,2025-05-10,2025,Q2,5,May,May,2025-05,10,6,Saturday,True,False,2025
20250511,2025-05-11,2025,Q2,5,May,May,2025-05,11,7,Sunday,True,False,2025
20250512,2025-05-12,2025,Q2,5,May,May,2025-05,12,1,Monday,False,False,2025
20250513,2025-05-13,2025,Q2,5,May,May,2025-05,13,2,Tuesday,False,False,2025
20250514,2025-05-14,2025,Q2,5,May,May,2025-05,14,3,Wednesday,False,False,2025
20250515,2025-05-15,2025,Q2,5,May,May,2025-05,15,4,Thursday,False,False,2025
20250516,2025-05-16,2025,Q2,5,May,May,2025-05,16,5,Friday,False,False,2025
20250517,2025-05-17,2025,Q2,5,May,May,2025-05,17,6,Saturday,True,False,2025
20250518,2025-05-18,2025,Q2,5,May,May,2025-05,18,7,Sunday,True,False,2025
20250519,2025-05-19,2025,Q2,5,May,May,2025-05,19,1,Monday,False,False,2025
20250520,2025-05-20,2025,Q2,5,May,May,2025-05,20,2,Tuesday,False,False,2025
20250521,2025-05-21,2025,Q2,5,May,May,2025-05,21,3,Wednesday,False,False,2025
20250522,2025-05-22,2025,Q2,5,May,May,2025-05,22,4,Thursday,False,False,2025
20250523,2025-05-23,2025,Q2,5,May,May,2025-05,23,5,Friday,False,False,2025
20250524,2025-05-24,2025,Q2,5,May,May,2025-05,24,6,Saturday,True,False,2025
20250525,2025-05-25,2025,Q2,5,May,May,2025-05,25,7,Sunday,True,False,2025
20250526,2025-05-26,2025,Q2,5,May,May,2025-05,26,1,Monday,False,False,2025
20250527,2025-05-27,2025,Q2,5,May,May,2025-05,27,2,Tuesday,False,False,2025
20250528,2025-05-28,2025,Q2,5,May,May,2025-05,28,3,Wednesday,False,False,2025
20250529,2025-05-29,2025,Q2,5,May,May,2025-05,29,4,Thursday,False,False,2025
20250530,2025-05-30,2025,Q2,5,May,May,2025-05,30,5,Friday,False,False,2025
20250531,2025-05-31,2025,Q2,5,May,May,2025-05,31,6,Saturday,True,False,2025
20250601,2025-06-01,2025,Q2,6,June,Jun,2025-06,1,7,Sunday,True,True,2025
20250602,2025-06-02,2025,Q2,6,June,Jun,2025-06,2,1,Monday,False,False,2025
20250603,2025-06-03,2025,Q2,6,June,Jun,2025-06,3,2,Tuesday,False,False,2025
20250604,2025-06-04,2025,Q2,6,June,Jun,2025-06,4,3,Wednesday,False,False,2025
20250605,2025-06-05,2025,Q2,6,June,Jun,2025-06,5,4,Thursday,False,False,2025
20250606,2025-06-06,2025,Q2,6,June,Jun,2025-06,6,5,Friday,False,False,2025
20250607,2025-06-07,2025,Q2,6,June,Jun,2025-06,7,6,Saturday,True,False,2025
20250608,2025-06-08,2025,Q2,6,June,Jun,2025-06,8,7,Sunday,True,False,2025
20250609,2025-06-09,2025,Q2,6,June,Jun,2025-06,9,1,Monday,False,False,2025
